res_id,name,tel,rank
7884,Churrascaria Castelinho,,12012
7885,Bom Paladar,,15612
7886,Cantina Veneta,+55 11 5517-0315,1192
7887,La Friulana,,5345
7888,Lanches Da Bolsa,,7383
7889,"Chamon, - CLOSED",1131513171,
7890,Alcantara,,11154
7891,Lanchonete Pizzaria Prata,,13561
7892,Bar Americano,,11922
7893,Restaurante Estrela D'Alva,,12592
7894,La Cacarola - Restaurante e Pizzaria,1151810039,10542
7895,Govinda's Natural,+55 11 5908-1361,7556
7896,Emporio Sasson,+55 11 5184-1050,8339
7897,"Mellão Trattoria, - CLOSED",+55 11 3078-0812,
7898,"Burger Lab Experience, - CLOSED",1125977781,
7899,Sao Vito Bomboniere E Lanches,,13974
7900,Restaurante Cafe Buffet,,6790
7901,Espetinho Grill,,7248
7902,Galleto's - Restaurant & Grill,(11) 3342-5305,
7903,Quintal deBetti,+55 11 3032-8875,690
7904,Den's Cafe,,6932
7905,Santa Manuela,011 2865-8941,7605
7906,De Gustta Restaurante,,7361
7907,A Quinta do Marques,1147179800,1433
7908,E.P.S. Espetinhos,,5362
7909,Emporio Do Sabor,,12302
7910,Empada Paulista,,8699
7911,El Pinhal,,7183
7912,Sushi Papaia,5.51E+11,761
7913,Pastelaria Agua Na Boca 2,,15316
7914,Pastelaria Santa Rita,,12605
7915,Soc's Cafe & Cia,,
7916,Gaia Grill Restaurante,11 3846 3801,3587
7917,Cardinalli Restaurante & Pizzaria,,5605
7918,Sheriff's Grilled Burger,+55 11 2337-6719,2784
7919,Quinto Pecado Cafe Bistrô,+55 11 5083-5708,2109
7920,Manai Gastronomia,+55(11)2359-0403,486
7921,Kali Kamel,1130314107,8052
7922,Aoyama,+55 11 3168-8011,1357
7923,Borussia Chocolates Finos,,6652
7924,,,
7925,Players Burguer & Beer,5.51E+11,5012
7926,Il Barista Cafes Especiais,(11) 30458191 ,
7927,Cia Paulista Dos Bolos,,6637
7928,Canderel,,11549
7929,Mister Farinha Pasta e Pizza,,17056
7930,Baruk,5.51E+11,1146
7931,Espaco Vo Lolla,,14908
7932,Bierquelle,+55 11 5666-3416,2142
7933,Cantina Da Naide,,15612
7934,Candy Place,,
7935,Restaurante Miranda,+55 11 5017-3613,7892
7936,Favela Bar,,8476
7937,Coffee Point,,
7938,Devassa Bela Cintra,+55 11 3081-6081,1385
7939,Dog House,,10262
7940,El Pampero,+55 11 3819-0208,2072
7941,Pain et Chocolat,(11) 5094-0550,
7942,Svanen Scandinavian Food,+55 11 5041-9883,1462
7943,Suri Ceviche Bar,(11) 3034-1763,541
7944,AGELLO CUCINA,+55 11 5096-2979,69
7945,Bella Pizzaria,,13312
7946,Point Do Jacu,,10472
7947,Restaurante Hideki,+55 11 3086-0685,1949
7948,Drinks Show,,15366
7949,"Kopenhagen, - CLOSED",,
7950,Planeta Pizza,,14746
7951,Pollo Loko Cerro Cora,+55 11 3862-0901,16685
7952,A Casa do Cheesecake,+55 11 95602-2366,
7953,Casa De Doces e Salgados Carrossel Jr,,11476
7954,Bambara's,,9609
7955,,,
7956,Maru,,13351
7957,Pizzaria Vitoria,,11258
7958,Le Tan Tan,,15380
7959,Ponto Da Baguete,,8480
7960,"Praca Da Berrini, - CLOSED",,
7961,Pizzaria do Libanes,+55 11 3207-5201,6958
7962,Habib’s,+55 11 3853-3413,15612
7963,Flavor's Point bolos e salgados,1131299881,16903
7964,Tapioca da Dinda,+55 11 4323-6305,17330
7965,Frans Boi,,13377
7966,Cafe do Ponto,+55 11 2093-4864,13117
7967,Contém Café,1123643271,6471
7968,No Bones,+55 (11) 3862.9576,7612
7969,Eat Pasteis Gourmet,11-2548-0766,4103
7970,Sabor Do Nordeste,,10129
7971,Vanilla Caffe,+55 11 3798-7694,
7972,Tequila's Karaokê Bar e Restaurante,+55 11 3207-0377,17532
7973,Padaria da Esquina - Jardins,5.51E+11,
7974,Padaria Nova,,12988
7975,Cooking Bless,1128944704,9877
7976,Cozinha Modo,+55 11 2386-8589,6707
7977,Bar & Restaurante Castelao,+55 11 3662-0863,12937
7978,Nova Brilhante,,9681
7979,Sughetto,+55 11 95348-0795,972
7980,The Falafel Haus,,3110
7981,Cateto,11 3063-5191,1773
7982,Veneza Pizzaria,,8632
7983,Seo Alba,1935619346,6378
7984,Marco's Hamburger E Pratos Rapidos,,17288
7985,Princesinha do Suco,5.51E+11,10620
7986,Tropics Juice Bar,+55 11 3062-6284,4264
7987,Willy Pizzas,,13583
7988,Sevilha,,5631
7989,Alameda Doces,+55 11 947197925,4045
7990,Boali,+55 11 2950-2322,6573
7991,Doces & Doces,,13593
7992,LIDO Amici di Amici,+55 11 2384-9839,3860
7993,Temakeria Koba,+55 11 3712-0801,4873
7994,Bloody Hell Burger,+55 11 3078-0857,3279
7995,Restaurante Bom Sabor,1125746765,16701
7996,McDonald's,+55 16 2093-8353,
7997,Joaquina Bar e Cozinha,5.51E+11,8190
7998,,,
7999,Lanchonete Joia Da Estacao,+55 11 2638-4524,12426
8000,Portella Bar,11 3262-2794,4190
8001,Todda Bella Pizzaria,,9595
8002,Emporio Sao Jorge,,14104
8003,Nostra Arte Pizzaria,,8296
8004,Mobi Hamburgueria Artesanal,+55 11 29595508,1448
8005,Salgateria E Pastelaria Da Divisa,,17120
8006,Lanchonete Princesa Do Sul,1133265141,13915
8007,Acai Aclimacao,+55 11 97485-1589,
8008,O Rei Dos Temakis,,11148
8009,Inazuma Sushi,+55 11 3842 4112,16976
8010,Black Trunk Brasil,1129252600,2601
8011,All Arabia,+55 11 3807-5411,17277
8012,De Forno e Fogão,+55 11 3758-1446,
8013,Eterni Passione Massas,,13948
8014,Temakeria Takayoshi,1122624113,11668
8015,Casa Do Acaraje Axe Bahia,,11564
8016,To a Toa,,13671
8017,Bar E Lanchonete Nhambiquaras,,13424
8018,Coffee Stories - Modernista,+55 11 3151-3552,
8019,K'Pop Chicken,+55 11 3062-7069,11931
8020,Lanchonete Do Leo,,11194
8021,"Desfrutti, - CLOSED",+55 11 3045-0066,
8022,No Carvão Churrascaria,+55 11 3362-3333,3939
8023,Grifinnoria Cafe & Afins,,4177
8024,430 Gradi Campo Belo,+55 11 96171-2363,3957
8025,Espaco Zebra,+55 11 99281-2483,
8026,Big Dogao da USP,+55 11 96142-3252,17531
8027,Adelina Cafe,0113868-0055,2536
8028,Varanda Pizza & Esfiha,+55 11 5041-9180,4354
8029,Restaurante Chicco,,9764
8030,Point Da Barra,,15612
8031,Fran's Café,+55 11 2679-1488,
8032,Portal Da China,,15612
8033,Temakeria Makis Place,1135626196,17394
8034,Rainha Santa Pizzaria,1139781712,10799
8035,Restuarante Primor,1139651413,15612
8036,Restaurante Torres,+55 11 2219-1976,16562
8037,A Favorita Da Vila,1134563564,5597
8038,Pastelaria Dona Maria,,11746
8039,Trajano's Grill Ii,5.51E+11,9475
8040,Coffeetown Itaim,+55 11 3846-8823,7027
8041,Bricake Doces Artesanais,+55 11 3360-6365,
8042,Primo Mondo,,13424
8043,Bar Botanico - Jardins,11 97307-5197,
8044,Sevan,+55 11 3107-2211,7463
8045,Freddy,+55 11 3167-0977,760
8046,Luce Trattoria,5.51E+12,3503
8047,Terra Brasa Arte Grill & Steakhouse,+55 11 2369-6493,1756
8048,Cantinho Do Sabor,,12768
8049,La Cazzarola Refeicoes Prontas,,6962
8050,Mexilhao,32630135,1120
8051,Brigadeirinhas,1134678400,4053
8052,Ghang Zhou,1132292814,6221
8053,Sussego Bar S,,7202
8054,Muralha Panificacao,,11032
8055,Jeti's Burger & Grill,1123872552,920
8056,Gleides Maria Orlando Pizzaria,,14023
8057,Benvenuto Pizza - Bar,,10900
8058,Padaria e Pizzaria Beatriz,,9943
8059,J Rafael de Carvalho,,11207
8060,V.Bistro,+55 11 5041-8615,4854
8061,Rancho Rio Doce,+55 11 5571-3051,571
8062,Buffet Kilegal,,15151
8063,,,
8064,Crazy Meat,+55 11 4858-7194,7428
8065,Bullguer Vila Nova Conceição,+55 11 3044-2757,464
8066,Chippers Paulista,+55 11 3287-2933,12380
8067,Mansion XV,,
8068,Ilha dos Camaroes Restaurante e Bar,+55 11 3895-2339,17253
8069,E Divino,,10549
8070,Lanches Mansour,+55 11 3271-4007,16646
8071,La Pergoletta Itaim,(11) 2158.1957,2100
8072,Seu Temaki,5.51E+11,17529
8073,Padaria Daniela,+55 (11) 5012 2721,7987
8074,Due Cuochi Cucina Shopping Cidade Jardim,+55 11 3758-2731,239
8075,Mercearia AM,,13345
8076,Restaurante & Lanchonete Chagas,,12888
8077,Restaurante Vivenda Do Português,1139752300,2354
8078,Quero Pizza,,10700
8079,Rei Do Doce,,15612
8080,Maran Grill,1158123662,12370
8081,Quelegal,,9833
8082,Meu Udon,+55 11 3230-6666,639
8083,Manteigaria Lisboa - Pasteis de Nata,11-30322229,
8084,Queen's Mate,,15612
8085,Coracao Gaucho,,12252
8086,Quintal Pizza Bar,,9695
8087,Petskim Do Bob,+55 11 2924-4002,1338
8088,Sottozero Sorveteria e Gelateria,1136731281,
8089,Kopenhagen Cafe,11-50550023,
8090,Takaiama Sushi,1138581929,11994
8091,Nova Duprat,,14274
8092,Casa do Pao de Queijo,11-5058.5598,13174
8093,Rancho Do Pastel,,8823
8094,Don's Lanchonete,,14274
8095,Restaurante New York,(11) 3666-5035,5210
8096,Restaurante Val Paraizo,,15612
8097,Casa Jardim Restaurante,+55 11 3819-1959,6526
8098,Restaurante Aima,+(55)1138161891,7140
8099,Matsuya Saúde,1150624658,17023
8100,Casa Do Sírio Gastronomia Árabe Artesanal e Cultura,11997176461,15587
8101,Rei do Picadinho,,17082
8102,UP Cozinha&Bar,5.51E+11,3165
8103,Vino! Pinheiros,+55 11 2614-0145,
8104,Lanchonete Lozanos,,13654
8105,Rosina Emporio,5.51E+11,8985
8106,Maneki,+(55)1123840424,
8107,Forastero Chocolates,11-55798872,8468
8108,Quero Mais,,9891
8109,Bomboniere Bom Dia,,12903
8110,Piadina Romagnola,+55 11 2506-0101,5123
8111,Bella Bueno,5.51E+11,7011
8112,Ponto Chic,+55 11 3826-0500,1126
8113,Vilarejo Dos Paes,,10871
8114,Boragó Jardins,+55 11 3884-4899,7880
8115,Bola Na Rede Bar,,15612
8116,Botequim Do Ze Pelin,,15230
8117,Cafe Do Ponto - Shopping D&D,(11) 3043-9021,
8118,Ponto Dos Salgados,,13826
8119,"Le Corbu Cafe, - CLOSED",,
8120,Cantina Lazzarella,11-3289-3000,551
8121,Le Dessert,,
8122,Cinque Sensi Gastronomia,+55 11 3582-5111,1201
8123,Terra Nova Bar E Cachacaria,11 2996-7000,4563
8124,Marechal,11-2251-2881,10932
8125,Casual Snooker & American Bar,,10387
8126,Casa Da Fogaza,,11771
8127,Lanchonete Nova Visao,,12295
8128,Restaurant of Hotel Solar das Aguas Cantantes,55 (12) 442-0178 ,5313
8129,Matok,,3774
8130,Samukas Bar,,14967
8131,Mania de Churasco,1130317634,10164
8132,Maturato Bar e Petiscaria,,14662
8133,Fome de Doce,11 5082-1853,15612
8134,Vitelli di Savoca,55984755374,15612
8135,Ponto Bar,,10710
8136,Agua Doce Sabores Do Brasil,1838216444,14856
8137,Nossa Casa Nossa Pizza,,12915
8138,Nagare Sushi,11-51896660,2922
8139,Loucos Por Ti SteakBurger Tatuapé,5.51E+11,3849
8140,Churrascaria e Pizzaria Triunfo,1127268977,10052
8141,Galinhada do Dema,(11) 3228-3089,4310
8142,Restaurante Tamarillo,,3683
8143,Bom Grile,,8721
8144,Padaria Pao do Parque,1136288111,
8145,Mundo Dos Sonhos,,12648
8146,Casa de Paes Uniao,+55 11 2544-5276,5300
8147,"Cafe Xv, - CLOSED",,
8148,Casa Bauducco,+55 (11) 30476075,
8149,Nena's Cafe,,
8150,Grill Hall Prazeres Da Carne,(11) 55720018,1535
8151,Oyagibam Bar,,8075
8152,Padroeiro,,2045
8153,Castelo Do Funk,,15612
8154,O Butiquim,,12228
8155,Fran Bento,,14421
8156,Padaria Ilhamar,+55 11 5581 9437,
8157,Saloon Billiard's Pub,,15096
8158,Muro Alto,,12371
8159,Cozinha & Simpatia,,14642
8160,Pizzaria Castellone,,12323
8161,"P. F. Chang's, - CLOSED",+55 11 3044-0571,
8162,Pobre Juan,+55 11 2397-0099,191
8163,Senshi Sushi,+55(11)2949-5092,3826
8164,Braz Pizzaria - Higienopolis,(11) 3214-3337,218
8165,"Paraiso Pizza,Pastel & Cia",,12472
8166,,,
8167,Gulosamente Sobremesas,5.51E+11,9080
8168,Apple Pie Rotisserie,,8862
8169,Tea Hub,,
8170,Bar Amarelinho,,10293
8171,Hayashi Sushi,38311862,2169
8172,Espetinho e Pao De Alho Do Manoel,,13626
8173,Amigao,,12694
8174,Villa's Churrascaria,+55 11 2905-2644,1852
8175,Maanaim,,13403
8176,Bar Santa Fe Restaurante e Pizzaria,,11067
8177,Qui Si Danny Loung Bar,,14024
8178,"Studio Bar, - CLOSED",+55 11 2539-6072,
8179,Vila Madalena Beer,,3170
8180,Casa do Pao de Queijo,,
8181,Ebysu,,7380
8182,Athelier Do Doce,+55 11 4171-3938,
8183,Restaurante Luar,,12260
8184,Pizzaria Donatello,,15429
8185,Madalena Bier,,9775
8186,Bom Retiro,,8370
8187,Restaurante Kitute Mineiro,,12780
8188,Bolachas Vitoria Da Conquista,,15048
8189,Fujiyama,,6379
8190,NOW BURGER,5.51E+11,13188
8191,Atelie,,
8192,Tempero Da Vila,,15239
8193,Rock & Ribs,,3702
8194,Rms,,8844
8195,Chiquinho Sorvetes,5.51E+11,3183
8196,Herbalife,55993012510,17349
8197,Canudos Bar,,11715
8198,Sabor E Cor,11 3045-5909,8611
8199,Ragazzo,+55(11)2206-0465,5532
8200,Express China,,8442
8201,Cascais Grill,11-3105-0578,6375
8202,"Giardino Secreto, - CLOSED",,
8203,Pimenta Verde,+55 (11) 3854-6270,2672
8204,Aneth Gastronomia,+55 11 2384-9700,
8205,Giraffas,+55 (11) 5073-0029,12733
8206,O Caipira,11 2905-4455,3239
8207,Giovanella,,14765
8208,Mix Potato,11-4562-6837,7760
8209,Good Lanches,,15034
8210,Bidu's,,14657
8211,Pizzaria Sabor Do Momento,,10886
8212,Freguesia,,6177
8213,Goncalves Fast Food,,12525
8214,Gramado,,3046
8215,Hirota Food Express,+55 11 3262-0622,2230
8216,Yamazaki Sushi,43067740,1070
8217,Golden Grill,,4489
8218,Aoyama,+55 11 2227-2859,
8219,"California Burguer, Beer & Grill",(11) 3259-2677,1500
8220,Florida Restaurante,+55 11 5102-2396,5120
8221,Casa De Paes Funchal,,14955
8222,Dr Espresso Cafeteria,5.51E+11,3543
8223,Livraria Cultura,,
8224,Casa De Bolos,,
8225,Paneteria Alternativa,,9253
8226,The Hog Tap House,5.51E+12,
8227,"Casa De Bolos, - CLOSED",,
8228,Belisca Frutas,,13982
8229,Costela de Ouro,5.51E+11,1122
8230,Barbacoa - D&D Shopping,5.51E+11,340
8231,Dabliu Grill,+55 11 5102-4796,2859
8232,Manzalli Pizzaria,11 3868-2828,16699
8233,Recanto Dos Amigos,,13798
8234,A Casa Do Temaki,,5702
8235,Cri's Bar Grelhados E Petiscos,,11393
8236,Restaurante Daju,5.51E+12,4607
8237,Bacco Wine Bar,+55 11 93334-8218,6819
8238,Casa Do Pao,,10611
8239,"Roof Cafe, - CLOSED",,
8240,Santo Tirso,,10335
8241,Cervejaria Do Alemao,,9424
8242,Romerc,,10025
8243,Cascatinha,1132214796,2878
8244,Resturante Aram,,5451
8245,Ceara,11-3865-1048,17284
8246,Rodrigues,,14379
8247,Cassandoca Paes e Gastronomia,,4785
8248,Pachamama,+55 11 25741866,7159
8249,"Tai Sushi, - CLOSED",,
8250,Primicia Dos Paes,(11) 3806-4444,
8251,Restaurante Rabo De Saia,,14756
8252,McDonald's,011 32854045,3051
8253,Bytes Cafe,+55 11 3069-2728,3191
8254,LIVING LOUNGE BAR & SUSHI,+55 11 3069-2233,27
8255,Pizzaria E Restaurante Pamaris,11 2949 2392,14428
8256,Di Voltri,,12209
8257,Restaurante Primos,,13176
8258,Sabor Ibira,,5949
8259,Boteco Da Machado,,10858
8260,Pizzaria E Esfiharia Casa Da Massa,11 2201 4281,14428
8261,Starbucks Itaim Bibi,,
8262,Break Lab Burguer SP,1138045304,15560
8263,Bom Apetite,,13526
8264,Nur,+55 11 3666-4992,2901
8265,Jardim da Vila,,5165
8266,Red Steak & Burguer,1130712878,2711
8267,Sweet Shop Patisserie & Café,11993408976,
8268,Jardim Ibirapuera,,7665
8269,Baiao de Dois,+55 11 5524-9285,2985
8270,Salute Lanches,,14884
8271,Salve Jorge Bar e Restaurante,,1457
8272,Kiichi,11 3051 3330,553
8273,Restaurante Don Fabrizio,+55 11 3289-0955,8020
8274,Restaurante Safra Darling,,5528
8275,"Saltenha's, - CLOSED",,
8276,Rotisserie Argentina,+(55)(11) 4301 1361,4118
8277,Jimmy,,16855
8278,Chef Benon,+55 11 37393661,278
8279,Mestre Cuca Refeicoes,,17104
8280,Fuentes,+55 11 3062-6572,1004
8281,Brilho Do Sol,,16729
8282,Hunt Bar,55-1123089767,10434
8283,Kome Sushi,,10735
8284,Ovenvcal Pizzaria E Restaurante,,15439
8285,Japs Corner,(11) 2373-1800,7175
8286,Casa Portuguesa,1138191987,1054
8287,Fornalha Restaurante E Pizzaria,1155232666,2519
8288,Lanchonete da Cidade,,2470
8289,Salsaporo,,6376
8290,Pura Vida,,14262
8291,"Miyamoto Sushi, - CLOSED",,
8292,Cristallo,(11) 3675.7885,
8293,Boisao Da Aclimacao Restaurante,,5835
8294,Aria,,11595
8295,Yono Sushi,1129712239,2165
8296,Casa Jaya,+55 11 2935-6987,334
8297,Restaurante Garden,,15612
8298,Vivenda Do Camarao,,
8299,"Feijoada Da Bia Braga, - CLOSED",,
8300,Labistraca,,
8301,Padaria Promessa,,11486
8302,Baixo Gavea - Gastro Bar,4564 7760 ,4130
8303,Tempero Do Belem,,12002
8304,Empório Borussia,1123626107,7267
8305,Lugar 166,+55 11 3045-7727,5336
8306,Temaki Express,,8239
8307,Gino Pizzaria,,6299
8308,Restaurante e Lanchonete Oliveira,1135891941,5962
8309,Flying Sushi Aclimação,+55 11 3588-1611,9125
8310,Restaurante Café Justa Causa,1136166562,12829
8311,Vitao Bar e Lanches,,13063
8312,Vinicius Breads and Pastries,+55 11 5522-6608,16990
8313,"Otel Restaurante Bar, - CLOSED",+55 11 99407-2696,
8314,Princesinha Dos Doces,,13982
8315,Pizzaria Don Biaggio,,15317
8316,Juca Alemão,1150415616,1080
8317,Sanduba,,14944
8318,Flor de Liz,1136761615,13217
8319,Casa Da Mini-Pizzas,,10205
8320,Restaurante Starter,+55 11 3223-3974,7144
8321,Burger Lab Steakbar,+55 11 3819-1044,
8322,Pizzaria Tropical,11 55264329,14811
8323,Chocolate Sarayi,+55 11 3062-1200,
8324,McDonald's,+55 11 2671 5985,8377
8325,Temakeria e Cia,+55 11 3062-3920,487
8326,Bacio di Latte - Shopping Center 3,,1522
8327,L'Entrecote de Paris,+55 11 3868-2250,7324
8328,"Big X Picanha, - CLOSED",(11) 5055-2121,
8329,Lanchonete E Restaurante Joao Dias,,8615
8330,A Hora Da Torta,+55 11 5041 7118,10136
8331,Bar Higienopolis,+55 11 3255-8676,1538
8332,Pizzaria Favorita,,15612
8333,Fittiburguer,32054570,3296
8334,Champions Burguers Sport,+55 11 4323-7008,6501
8335,,,
8336,Stock Brazil Bistrô,+55 11 4521-6381,121
8337,Bob Lanches,,9792
8338,Top Pizzaria,1120150671,10722
8339,Bar Da Praca,,17115
8340,Super Pizza Pan - Vila Mariana,+55 11 5594-0213,1843
8341,Cristallo,+55 11 3823-2689,
8342,Reetnamaste Paulista,+55 11 4214-6057,2999
8343,Temaki Ya,7837-5009,5871
8344,Patria Minas Bar e Restaurante,11-2973-1470,2372
8345,Terraco Dos Paes,+55 11 5181-3895,
8346,Tropical Bar,,12148
8347,Pizzaria Pateo da Augusta,,3319
8348,Skina Do Sabor Restaurante Ltda,,15612
8349,Che Bárbaro,+55 11 2691-7628,141
8350,Pizzaria Lenhador,,15612
8351,Maria do Céu Pães e Doces,+55(11)3743-0542,15583
8352,Carlota,3661 8670,346
8353,Dona Deola,+55 11 3564-4005,
8354,Bar Dois Irmos Souza,,13981
8355,Maripili,1151814422,223
8356,La Buca Romana,,16733
8357,"Bar Do Zebra, - CLOSED",1132624211,
8358,Konkai Sushi,+55 11 5851-4995,16636
8359,Hanoo Sushi Bar,,2861
8360,Homer's Snoker Bar,,14393
8361,Johnnys Burguer Priceless,5.51E+11,7721
8362,Cantina D'irene,+55 11 3542-5000,3270
8363,"Suez Gastronomia Mediterranea, - CLOSED",1130817909,
8364,Hora Extra,,13671
8365,Fraga Bar,1126194108,7969
8366,Vilanova Lanch,,9418
8367,Bar O Torcedor,+55(11)39690739,3848
8368,Hey Ho Burger,1141790512,3457
8369,Clayton Cosme Prado Dos Santos,,15612
8370,Dr. Árabe Especialidades,1137216044,4241
8371,Delicia de Sabor,,10038
8372,Bar e Lanches Zuzubem,,17097
8373,Bar e Lanches Wendel Rocha,,15086
8374,Okabe Sushi,11-3411-5492,17211
8375,Pizzaria Ramos,1132074964,7544
8376,Bar e Lanches Victorio 75,,15280
8377,Wild Horse Rock Bar,+55 (11) 5531-3292,2007
8378,Mr. Brown Café,1125397764,
8379,Temaki Fry Unidade Nebraska,5.51E+11,14891
8380,Bar e Petiscos Da Ivone,,12703
8381,Louie Louie Bar,,3179
8382,Uekita,,2872
8383,Pastel Croc 30,(11) 5594-4045,4395
8384,Pizzaria Sensacao,,12213
8385,La Casserole,+55 11 3331-6283,327
8386,Subway,+55 11 3315-0660,
8387,Gruta Azul,,10164
8388,Di Pomodoro,,7693
8389,Galeto's,+55 11 3342-5311,3809
8390,China In Box,,6437
8391,Izakaya Issa,3208-8819,360
8392,Bark & Crust Meathouse,+55 11 2649-0950,1477
8393,Lanchonete Nova Esquina Da Marques,,13776
8394,Self landia,,8284
8395,Arabek Pamplona,11 3562-0244,1777
8396,Copas Terraco Bar,,13261
8397,Bonjour Dona Helena Padaria,+55 11 26933107,
8398,Toku,,9404
8399,Ari of Jantar A Portas Fechadas,,
8400,Burger La Mafia,5.51E+11,2735
8401,URU Mar Y Parrilla,+55 11 2308-9499,663
8402,Apoena,,4745
8403,Bar Do Biro Biro,,13948
8404,Larpan Casa De Paes,1126815163,6545
8405,Esptinho Do Carlao,,15474
8406,Bar Do Biu,,7800
8407,Tabuleiro do Marconi,1138469593,2597
8408,Bottarga Ristorante,+(55)11 3729-4986,3372
8409,Havanna,(11) 3467-7635,
8410,Restaurante Maestro,+55 11 2164-6060,3344
8411,Pizzaria Bella Arte,,8626
8412,Diletto Gelato Italiano,+55 11 4371-4454,
8413,Bar Do Bidu,,17173
8414,Bonde Paulista Pizzas,+55(11) 3083-3928,473
8415,Yasmin Cozinha Libanesa,,4683
8416,Bar Do Ferreira,,14165
8417,The Steak Factory,5.51E+11,16769
8418,Nonna Paola,+55 11 5631 1213,2716
8419,Trattoria Do Pietro,(11) 5505-2211,2839
8420,Altanur Restaurant,113227-0916,1237
8421,Esfiha Damasco,11 2063-0708,4507
8422,Milk Shake Mooca,+55 11 98031-1316,16539
8423,La Manu Restaurante,1125010269,14156
8424,Espetinho Vila Zelina,,7974
8425,Zeca Ora Bar,1156606898,3839
8426,Jabuticaba em Flor Bistrô,5.51E+11,
8427,Citrino Bistrot,(11) 3044-0025,3334
8428,Mil Delicias - Lanchonete,,14274
8429,Companhia da cerveja,,9728
8430,Saj Restaurante,,3398
8431,Sombreiro,,7622
8432,Picanharia paulista,,10297
8433,Pakera Lanchonete,,15612
8434,El Bigodon Paleteria,,14584
8435,Black Dog,,17389
8436,Hot Dog Company,+55 11 3201 9147,10883
8437,Moreirasa - Restaurante e Choperia,,12641
8438,Boteco Do Imperador,5.51E+12,5756
8439,Chez Oscar,5.51E+11,640
8440,,,
8441,Pizzaria E Grelhados Berlim,1129899277,4425
8442,Pizza Hut,+55 (11) 2252-2574,4675
8443,Sukiya - Praça da República,33313138,9638
8444,Recanto Nativo,,15612
8445,Kunny's Sorvetes,,14179
8446,Tartelier Patisserie,11 3459-2996,
8447,Souza Bar,,13498
8448,Kfc,,
8449,Cantina San Gennaro, 11 3032-7402,14211
8450,Padaria Santa Clara,+55 11 5687-2391,
8451,Giraffas,,10246
8452,Restaurante Rico Sabor,+55 11 5543-1400,4418
8453,Hilla Doces,+55 11 4171 1769,
8454,Espetinhos 4 Brothers,5.51E+12,6430
8455,Busger Augusta,,17501
8456,Embuarte,,9679
8457,Starbucks,+55 11 2089-1189,12522
8458,Bob's,11 5049-1363,15491
8459,Olive Garden Shopping Aricanduva,+55 11 99762-5837,2629
8460,Frutaria Pitaya,1127764100,1859
8461,Bar Do Bigode,,6914
8462,Taberna Gaucha,+55 11 3313 6813,4776
8463,Talcha,+55 11 3823-3744,
8464,Yoi Temakaria,(11) 3817-5349,14341
8465,Ceagesp,+55 11 3645-0481,1343
8466,Fioretta Doceria,+55 11 3284-0645,
8467,McDonald's,+55 11 4003-0102,9707
8468,Bar E Restaurante Quintal Do Ipiranga,,9656
8469,Villa Jockey Restaurant,+55 11 3031 7979,2851
8470,Pizzaria Paris,,11769
8471,Roast'n Jack,1130711801,5721
8472,Elle 5 casa,+55 11 4327 5965,39
8473,Restaurante Oishi Sushi,,11188
8474,Nene Fejucas,,13931
8475,Casimiro Ristorante Dal Tatini,+55 11 4420-8070,988
8476,Sabor de Raiz tapiocaria,1138813385,12319
8477,Vita Naturale,,10388
8478,Escola Brasileira de Ecogastronomia,+55 11 5594-1936,
8479,Bacio di Latte - Carlos Weber,5.51E+11,15612
8480,339 Gastronomia,+55 11 3746-5415,9771
8481,Bar do Preguinho,1129416294,4517
8482,Bar Do Ronaldo,,
8483,Bar Do Valdomiro,,15612
8484,Marques,,14337
8485,Jegue Iv,,13798
8486,Bar E Lanches Goncalves,,8855
8487,Beduino Arabe,,12395
8488,Mawari,11-3191-1100,9948
8489,Biblioteca,,6919
8490,Mr. Fred grelhados & cia,5529149084,5211
8491,Pizzaria Formigao,+55(11)58246668,13002
8492,Beneluccio,,7784
8493,Damaskino,1125074435,10750
8494,Pagroff,,8449
8495,Padaria Dom Pepe,1138317402,9177
8496,Sushi Papaya,+55 11 3666-2086,9501
8497,Experiência Cervejeira,1136289672,3751
8498,Honke,+55 11 3825-0444,2574
8499,Cafe Don Fafe,+55 11 5523-3935,13131
8500,Doce Lar Nordestino,,6549
8501,Save The Burger,1148832503,
8502,Soul,+55 11 2365-4716,2927
8503,Ritz,,9326
8504,Duckbill Pinheiros,5.51E+11,
8505,Sorveteria Chup's,+55 11 2651-9399,
